mID,formula,vm1,vm2,vm3,sites,pointGroup,spaceGroup,volume,a,b,c,alpha,beta,gamma,eij,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
mp-12558,LiMgAs,1.0,1.0,1.0,3,-43m,216,59.967842517920786,4.39350516,4.39350516,4.39350516,59.99999998,60.00000000,60.00000003,0.067619,0.0,0.0,0.0,-0.11712,0.0,0.0,0.0,0.0,0.0,0.0,-0.11712,0.0,0.0,0.0,0.0,0.0,0.0,-0.11712
mp-31455,VSbRu,1.0,1.0,1.0,3,-43m,216,55.213672793780965,4.27419053,4.27419054,4.27419054,59.99999999,59.99999994,59.99999996,1.238672,0.0,0.0,0.0,2.14544333,0.0,0.0,0.0,0.0,0.0,0.0,2.14544333,0.0,0.0,0.0,0.0,0.0,0.0,2.14544333
mp-31451,ZrCoBi,1.0,1.0,1.0,3,-43m,216,60.65124665476022,4.41013188,4.41013188,4.41013188,59.99999998,59.99999999,60.00000003,0.395647,0.0,0.0,0.0,-0.68528,0.0,0.0,0.0,0.0,0.0,0.0,-0.68528,0.0,0.0,0.0,0.0,0.0,0.0,-0.68528
mp-31454,TaSbRu,1.0,1.0,1.0,3,-43m,216,59.395592788449356,4.37948530,4.37948530,4.37948530,59.99999998,60.00000003,59.99999997,0.670725,0.0,0.0,0.0,-1.16173,0.0,0.0,0.0,0.0,0.0,0.0,-1.16173,0.0,0.0,0.0,0.0,0.0,0.0,-1.16173
mp-16314,TmSbPt,1.0,1.0,1.0,3,-43m,216,70.6694287076589,4.64068610,4.64068610,4.64068609,59.99999997,59.99999998,60.00000002,0.29222,0.0,0.0,0.0,0.50614,0.0,0.0,0.0,0.0,0.0,0.0,0.50614,0.0,0.0,0.0,0.0,0.0,0.0,0.50614
mp-16327,DySbPt,1.0,1.0,1.0,3,-43m,216,72.3752279917447,4.67772817,4.67772817,4.67772817,59.99999996,59.99999996,59.99999998,0.200779,0.0,0.0,0.0,-0.34776,0.0,0.0,0.0,0.0,0.0,0.0,-0.34776,0.0,0.0,0.0,0.0,0.0,0.0,-0.34776
mp-16329,ErSbPt,1.0,1.0,1.0,3,-43m,216,71.26954096713627,4.65378504,4.65378504,4.65378505,60.00000003,60.00000001,60.00000007,0.203926,0.0,0.0,0.0,-0.35321,0.0,0.0,0.0,0.0,0.0,0.0,-0.35321,0.0,0.0,0.0,0.0,0.0,0.0,-0.35321
mp-7173,ScSbPt,1.0,1.0,1.0,3,-43m,216,65.31239905238792,4.52033073,4.52033073,4.52033073,60.00000008,60.00000008,60.00000009,0.15895,0.0,0.0,0.0,-0.27531,0.0,0.0,0.0,0.0,0.0,0.0,-0.27531,0.0,0.0,0.0,0.0,0.0,0.0,-0.27531
mp-567636,VFeSb,1.0,1.0,1.0,3,-43m,216,48.50761257892213,4.09362726,4.09362728,4.09362702,60.00000211,60.00000194,60.00000613,2.125692,0.0,0.0,0.0,-3.68180667,0.0,0.0,0.0,0.0,0.0,0.0,-3.68180667,0.0,0.0,0.0,0.0,0.0,0.0,-3.68180667
mp-16376,HoSbPt,1.0,1.0,1.0,3,-43m,216,71.75443968167924,4.66431556,4.66431556,4.66431557,60.00000001,60.00000002,60.00000005,0.199215,0.0,0.0,0.0,-0.34505,0.0,0.0,0.0,0.0,0.0,0.0,-0.34505,0.0,0.0,0.0,0.0,0.0,0.0,-0.34505
mp-567422,GdNiBi,1.0,1.0,1.0,3,-43m,216,69.6390147558872,4.61802086,4.61802057,4.61802041,60.00000110,60.00000317,60.00000000,0.091743,0.0,0.0,0.0,0.15890333,0.0,0.0,0.0,0.0,0.0,0.0,0.15890333,0.0,0.0,0.0,0.0,0.0,0.0,0.15890333
mp-568269,TmNiBi,1.0,1.0,1.0,3,-43m,216,66.36014756036495,4.54437445,4.54437470,4.54437417,60.00000378,60.00000199,59.99999887,0.166302,0.0,0.0,0.0,0.28804333,0.0,0.0,0.0,0.0,0.0,0.0,0.28804333,0.0,0.0,0.0,0.0,0.0,0.0,0.28804333
mp-11390,LiGaSi,1.0,1.0,1.0,3,-43m,216,50.997614089729936,4.16250676,4.16250676,4.16250676,60.00000002,60.00000002,60.00000001,0.063584,0.0,0.0,0.0,-0.11013,0.0,0.0,0.0,0.0,0.0,0.0,-0.11013,0.0,0.0,0.0,0.0,0.0,0.0,-0.11013
mp-11520,YNiSb,1.0,1.0,1.0,3,-43m,216,64.42246466223851,4.49970572,4.49970571,4.49970571,59.99999996,59.99999998,60.00000001,0.232449,0.0,0.0,0.0,-0.40261333,0.0,0.0,0.0,0.0,0.0,0.0,-0.40261333,0.0,0.0,0.0,0.0,0.0,0.0,-0.40261333
mp-30847,TiSnPt,1.0,1.0,1.0,3,-43m,216,60.50411803536023,4.40656294,4.40656294,4.40656294,59.99999997,60.00000000,59.99999997,0.092503,0.0,0.0,0.0,0.16022,0.0,0.0,0.0,0.0,0.0,0.0,0.16022,0.0,0.0,0.0,0.0,0.0,0.0,0.16022
mp-19886,ThSnPt,1.0,1.0,1.0,3,-43m,216,79.31117061467606,4.82262085,4.82262084,4.82262085,60.00000002,60.00000006,60.00000004,0.282732,0.0,0.0,0.0,0.48970667,0.0,0.0,0.0,0.0,0.0,0.0,0.48970667,0.0,0.0,0.0,0.0,0.0,0.0,0.48970667
mp-35208,NdOF,1.0,1.0,1.0,3,-43m,216,45.19622799787777,3.99827207,3.99827260,3.99827273,59.99999920,60.00000551,60.00000448,0.558571,0.0,0.0,0.0,-0.96747333,0.0,0.0,0.0,0.0,0.0,0.0,-0.96747333,0.0,0.0,0.0,0.0,0.0,0.0,-0.96747333
mp-35555,LaOF,1.0,1.0,1.0,3,-43m,216,47.958072637009565,4.07810993,4.07810963,4.07810940,59.99999724,60.00000388,60.00000573,0.752663,0.0,0.0,0.0,-1.30365,0.0,0.0,0.0,0.0,0.0,0.0,-1.30365,0.0,0.0,0.0,0.0,0.0,0.0,-1.30365
mp-36033,PrOF,1.0,1.0,1.0,3,-43m,216,46.45497029971281,4.03505151,4.03505097,4.03505116,59.99999943,60.00000565,60.00000418,0.565228,0.0,0.0,0.0,-0.97900333,0.0,0.0,0.0,0.0,0.0,0.0,-0.97900333,0.0,0.0,0.0,0.0,0.0,0.0,-0.97900333
mp-36111,LiMgP,1.0,1.0,1.0,3,-43m,216,54.44347057422525,4.25422299,4.25422294,4.25422344,59.99999920,60.00000359,59.99999970,0.09783,0.0,0.0,0.0,0.16944667,0.0,0.0,0.0,0.0,0.0,0.0,0.16944667,0.0,0.0,0.0,0.0,0.0,0.0,0.16944667
mp-36526,AcOF,1.0,1.0,1.0,3,-43m,216,53.35031067137615,4.22555746,4.22555681,4.22555751,59.99999748,60.00000041,59.99999495,0.488148,0.0,0.0,0.0,-0.84549667,0.0,0.0,0.0,0.0,0.0,0.0,-0.84549667,0.0,0.0,0.0,0.0,0.0,0.0,-0.84549667
mp-37381,SmOF,1.0,1.0,1.0,3,-43m,216,43.174515877142824,3.93774414,3.93774397,3.93774423,60.00000127,60.00000074,59.99999855,0.541179,0.0,0.0,0.0,-0.93735,0.0,0.0,0.0,0.0,0.0,0.0,-0.93735,0.0,0.0,0.0,0.0,0.0,0.0,-0.93735
mp-37906,LiMgN,1.0,1.0,1.0,3,-43m,216,31.47126679639641,3.54385892,3.54385843,3.54385857,60.00000463,60.00000628,60.00000494,0.23661,0.0,0.0,0.0,0.40982,0.0,0.0,0.0,0.0,0.0,0.0,0.40982,0.0,0.0,0.0,0.0,0.0,0.0,0.40982
mp-38194,YOF,1.0,1.0,1.0,3,-43m,216,40.26110785715381,3.84710146,3.84710086,3.84710084,59.99999118,59.99999466,59.99999482,0.517976,0.0,0.0,0.0,-0.89716,0.0,0.0,0.0,0.0,0.0,0.0,-0.89716,0.0,0.0,0.0,0.0,0.0,0.0,-0.89716
mp-15988,Li2CuSb,1.0,1.0,1.0,4,-43m,216,63.5200920812546,4.47859756,4.47859755,4.47859756,59.99999996,60.00000000,60.00000001,0.328091,0.0,0.0,0.0,-0.56827,0.0,0.0,0.0,0.0,0.0,0.0,-0.56827,0.0,0.0,0.0,0.0,0.0,0.0,-0.56827
mp-567347,Li2AgSn,1.0,1.0,1.0,4,-43m,216,71.72993859196524,4.66378448,4.66378456,4.66378493,59.99999734,59.99999671,60.00000257,0.119379,0.0,0.0,0.0,-0.20677,0.0,0.0,0.0,0.0,0.0,0.0,-0.20677,0.0,0.0,0.0,0.0,0.0,0.0,-0.20677
mp-672234,N2,1.0,1.0,1.0,4,23,198,173.52621005093687,5.57769840,5.57769840,5.57769840,90.00000000,90.00000000,90.00000000,6e-06,0.0,0.0,0.0,-1e-05,0.0,0.0,0.0,0.0,0.0,0.0,-1e-05,0.0,0.0,0.0,0.0,0.0,0.0,-1e-05
mp-1818,SiF4,1.0,1.0,1.0,5,-43m,217,87.57888353145884,4.84552046,4.84552046,4.84552046,109.47122067,109.47122068,109.47122059,0.046294,0.0,0.0,0.0,0.08018333,0.0,0.0,0.0,0.0,0.0,0.0,0.08018333,0.0,0.0,0.0,0.0,0.0,0.0,0.08018333
mp-9816,GeF4,1.0,1.0,1.0,5,-43m,217,90.60718807850269,4.90073833,4.90073833,4.90073833,109.47122061,109.47122059,109.47122064,0.070637,0.0,0.0,0.0,0.12234667,0.0,0.0,0.0,0.0,0.0,0.0,0.12234667,0.0,0.0,0.0,0.0,0.0,0.0,0.12234667
mp-546633,KClO4,1.0,1.0,1.0,6,-43m,216,111.0058538220805,5.39445816,5.39460219,5.39445767,60.00088626,60.00000306,60.00088898,0.049192,0.0,0.0,0.0,-0.08520333,0.0,0.0,0.0,0.0,0.0,0.0,-0.08520333,0.0,0.0,0.0,0.0,0.0,0.0,-0.08520333
mp-550759,RbClO4,1.0,1.0,1.0,6,-43m,216,117.5882210657808,5.50172785,5.49651011,5.50172696,59.96859219,59.99999909,59.96858878,0.019166,0.0,0.0,0.0,-0.03319667,0.0,0.0,0.0,0.0,0.0,0.0,-0.03319667,0.0,0.0,0.0,0.0,0.0,0.0,-0.03319667
mp-30530,TlClO4,1.0,1.0,1.0,6,-43m,216,117.98434466868464,5.50528484,5.50528484,5.50528484,60.00000000,60.00000002,60.00000003,0.117523,0.0,0.0,0.0,-0.20355667,0.0,0.0,0.0,0.0,0.0,0.0,-0.20355667,0.0,0.0,0.0,0.0,0.0,0.0,-0.20355667
mp-1220,Be5Au,1.0,1.0,1.0,6,-43m,216,57.29129836314029,4.32714273,4.32714274,4.32714273,59.99999998,59.99999994,60.00000000,0.06407,0.0,0.0,0.0,-0.11097333,0.0,0.0,0.0,0.0,0.0,0.0,-0.11097333,0.0,0.0,0.0,0.0,0.0,0.0,-0.11097333
mp-34337,H4NCl,1.0,1.0,1.0,6,-43m,215,58.280853635021906,3.87711457,3.87711457,3.87711457,90.00000000,90.00000000,90.00000000,0.112676,0.0,0.0,0.0,0.19516,0.0,0.0,0.0,0.0,0.0,0.0,0.19516,0.0,0.0,0.0,0.0,0.0,0.0,0.19516
mp-36248,H4BrN,1.0,1.0,1.0,6,-43m,215,67.00251897512452,4.06159900,4.06159900,4.06159900,90.00000000,90.00000000,90.00000000,0.07509,0.0,0.0,0.0,0.13006,0.0,0.0,0.0,0.0,0.0,0.0,0.13006,0.0,0.0,0.0,0.0,0.0,0.0,0.13006
mp-570744,Si3As4,1.0,1.0,1.0,7,-43m,215,154.82277049698703,5.36666494,5.36666494,5.37558671,90.00000000,90.00000000,90.00000000,0.196767,0.0,0.0,0.0,0.34081,0.0,0.0,0.0,0.0,0.0,0.0,0.34081,0.0,0.0,0.0,0.0,0.0,0.0,0.34081
mp-570377,Sn3As4,1.0,1.0,1.0,7,-43m,215,201.35388562182825,5.86066118,5.86066118,5.86228308,90.00000000,90.00000000,90.00000000,0.175655,0.0,0.0,0.0,0.30424333,0.0,0.0,0.0,0.0,0.0,0.0,0.30424333,0.0,0.0,0.0,0.0,0.0,0.0,0.30424333
mp-3762,VCu3S4,1.0,1.0,1.0,8,-43m,215,158.59241505051557,5.41286843,5.41286843,5.41286843,90.00000000,90.00000000,90.00000000,0.062311,0.0,0.0,0.0,0.10792667,0.0,0.0,0.0,0.0,0.0,0.0,0.10792667,0.0,0.0,0.0,0.0,0.0,0.0,0.10792667
mp-4043,NbCu3Se4,1.0,1.0,1.0,8,-43m,215,186.21336445935307,5.71044933,5.71044933,5.71044933,90.00000000,90.00000000,90.00000000,0.019089,0.0,0.0,0.0,0.03306333,0.0,0.0,0.0,0.0,0.0,0.0,0.03306333,0.0,0.0,0.0,0.0,0.0,0.0,0.03306333
mp-189,SiRu,1.0,1.0,1.0,8,23,198,106.83731343751283,4.74505211,4.74505211,4.74505211,90.00000000,90.00000000,90.00000000,0.752108,0.0,0.0,0.0,1.30269,0.0,0.0,0.0,0.0,0.0,0.0,1.30269,0.0,0.0,0.0,0.0,0.0,0.0,1.30269
mp-2488,SiOs,1.0,1.0,1.0,8,23,198,110.1847364972429,4.79410063,4.79410063,4.79410063,90.00000000,90.00000000,90.00000000,0.772535,0.0,0.0,0.0,1.33807,0.0,0.0,0.0,0.0,0.0,0.0,1.33807,0.0,0.0,0.0,0.0,0.0,0.0,1.33807
mp-154,N2,1.0,1.0,1.0,8,23,198,202.51664049215708,5.87246231,5.87246231,5.87246231,90.00000000,90.00000000,90.00000000,0.000537,0.0,0.0,0.0,-0.00093,0.0,0.0,0.0,0.0,0.0,0.0,-0.00093,0.0,0.0,0.0,0.0,0.0,0.0,-0.00093
mp-21855,VCu3Se4,1.0,1.0,1.0,8,-43m,215,180.41387408637925,5.65054031,5.65054031,5.65054031,90.00000000,90.00000000,90.00000000,0.093721,0.0,0.0,0.0,0.16233,0.0,0.0,0.0,0.0,0.0,0.0,0.16233,0.0,0.0,0.0,0.0,0.0,0.0,0.16233
mp-10748,TaCu3S4,1.0,1.0,1.0,8,-43m,215,169.4271633359091,5.53342906,5.53342906,5.53342906,90.00000000,90.00000000,90.00000000,0.024235,0.0,0.0,0.0,0.04197667,0.0,0.0,0.0,0.0,0.0,0.0,0.04197667,0.0,0.0,0.0,0.0,0.0,0.0,0.04197667
mp-5621,NbCu3S4,1.0,1.0,1.0,8,-43m,215,168.64670629397213,5.52491950,5.52491950,5.52491950,90.00000000,90.00000000,90.00000000,0.00199,0.0,0.0,0.0,0.00344667,0.0,0.0,0.0,0.0,0.0,0.0,0.00344667,0.0,0.0,0.0,0.0,0.0,0.0,0.00344667
mp-4081,TaCu3Se4,1.0,1.0,1.0,8,-43m,215,186.37574495575893,5.71210871,5.71210871,5.71210871,90.00000000,90.00000000,90.00000000,0.036481,0.0,0.0,0.0,0.06318667,0.0,0.0,0.0,0.0,0.0,0.0,0.06318667,0.0,0.0,0.0,0.0,0.0,0.0,0.06318667
mp-850275,Li3SbS4,1.0,1.0,1.0,8,-43m,215,233.98002729931991,6.16206482,6.16206482,6.16206482,90.00000000,90.00000000,90.00000000,0.003043,0.0,0.0,0.0,0.00527,0.0,0.0,0.0,0.0,0.0,0.0,0.00527,0.0,0.0,0.0,0.0,0.0,0.0,0.00527
mp-755309,Li3NbS4,1.0,1.0,1.0,8,-43m,215,227.54922368490838,6.10508600,6.10508600,6.10508600,90.00000000,90.00000000,90.00000000,0.003006,0.0,0.0,0.0,-0.00520667,0.0,0.0,0.0,0.0,0.0,0.0,-0.00520667,0.0,0.0,0.0,0.0,0.0,0.0,-0.00520667
mp-760375,Li3VS4,1.0,1.0,1.0,8,-43m,215,211.22122825188566,5.95542173,5.95542173,5.95542173,90.00000000,90.00000000,90.00000000,0.040873,0.0,0.0,0.0,0.07079333,0.0,0.0,0.0,0.0,0.0,0.0,0.07079333,0.0,0.0,0.0,0.0,0.0,0.0,0.07079333
mp-571436,SnI4,1.0,1.0,1.0,5,-43m,215,298.93892244990985,6.68642773,6.68642773,6.68642773,90.00000000,90.00000000,90.00000000,0.015419,0.0,0.0,0.0,0.02670667,0.0,0.0,0.0,0.0,0.0,0.0,0.02670667,0.0,0.0,0.0,0.0,0.0,0.0,0.02670667
mp-546711,CsClO4,1.0,1.0,1.0,6,-43m,216,133.13631063659994,5.73153429,5.73153404,5.73153412,59.99988299,59.99988440,59.99988610,0.03022,0.0,0.0,0.0,-0.05234333,0.0,0.0,0.0,0.0,0.0,0.0,-0.05234333,0.0,0.0,0.0,0.0,0.0,0.0,-0.05234333
mp-545756,ZnSO4,1.0,1.0,1.0,6,-43m,216,121.34409107483067,5.55705380,5.55705248,5.55705168,60.00000475,60.00001260,60.00001183,0.276324,0.0,0.0,0.0,-0.47860667,0.0,0.0,0.0,0.0,0.0,0.0,-0.47860667,0.0,0.0,0.0,0.0,0.0,0.0,-0.47860667
mp-22229,TbInCu4,1.0,1.0,1.0,6,-43m,216,94.69287386342198,5.11615977,5.11615977,5.11615977,59.99999995,59.99999995,59.99999997,0.531482,0.0,0.0,0.0,0.92055333,0.0,0.0,0.0,0.0,0.0,0.0,0.92055333,0.0,0.0,0.0,0.0,0.0,0.0,0.92055333
mp-8703,Na3SbSe4,1.0,1.0,1.0,8,-43m,217,216.80913762179725,6.55490635,6.55490634,6.55490634,109.47122062,109.47122062,109.47122062,0.459594,0.0,0.0,0.0,-0.79604,0.0,0.0,0.0,0.0,0.0,0.0,-0.79604,0.0,0.0,0.0,0.0,0.0,0.0,-0.79604
mp-9295,TaCu3Te4,1.0,1.0,1.0,8,-43m,215,214.66840036472448,5.98764495,5.98764495,5.98764495,90.00000000,90.00000000,90.00000000,0.037389,0.0,0.0,0.0,0.06476,0.0,0.0,0.0,0.0,0.0,0.0,0.06476,0.0,0.0,0.0,0.0,0.0,0.0,0.06476
mp-9911,K3SbS4,1.0,1.0,1.0,8,-43m,217,243.81174261564047,6.81645915,6.81645915,6.81645915,109.47122063,109.47122063,109.47122064,0.392544,0.0,0.0,0.0,-0.67990667,0.0,0.0,0.0,0.0,0.0,0.0,-0.67990667,0.0,0.0,0.0,0.0,0.0,0.0,-0.67990667
mp-10644,TaTl3Se4,1.0,1.0,1.0,8,-43m,217,262.73989403182287,6.98847856,6.98847856,6.98847856,109.47122062,109.47122062,109.47122061,0.217369,0.0,0.0,0.0,-0.37649333,0.0,0.0,0.0,0.0,0.0,0.0,-0.37649333,0.0,0.0,0.0,0.0,0.0,0.0,-0.37649333
mp-5513,Tl3VS4,1.0,1.0,1.0,8,-43m,217,226.02189649626723,6.64646622,6.64646622,6.64646622,109.47122065,109.47122063,109.47122062,0.238834,0.0,0.0,0.0,-0.41367333,0.0,0.0,0.0,0.0,0.0,0.0,-0.41367333,0.0,0.0,0.0,0.0,0.0,0.0,-0.41367333
mp-7562,TaTl3S4,1.0,1.0,1.0,8,-43m,217,241.05413976949598,6.79066274,6.79066274,6.79066274,109.47122065,109.47122066,109.47122064,0.229499,0.0,0.0,0.0,-0.39750333,0.0,0.0,0.0,0.0,0.0,0.0,-0.39750333,0.0,0.0,0.0,0.0,0.0,0.0,-0.39750333
mp-2534,GaAs,1.0,1.0,1.0,2,-43m,216,47.53187264507629,4.06599314,4.06599314,4.06599313,59.99999996,59.99999999,59.99999992,0.171565,0.0,0.0,0.0,0.29716,0.0,0.0,0.0,0.0,0.0,0.0,0.29716,0.0,0.0,0.0,0.0,0.0,0.0,0.29716
mp-21272,ErNiSb,1.0,1.0,1.0,3,-43m,216,62.81581709167108,4.46198395,4.46198395,4.46198395,59.99999995,59.99999993,59.99999993,0.113105,0.0,0.0,0.0,0.19590333,0.0,0.0,0.0,0.0,0.0,0.0,0.19590333,0.0,0.0,0.0,0.0,0.0,0.0,0.19590333
mp-924129,ZrNiSn,1.0,1.0,1.0,3,-43m,216,58.51137509454741,4.35764413,4.35764413,4.35764438,59.99999813,59.99999807,60.00000273,0.004311,0.0,0.0,0.0,-0.00746667,0.0,0.0,0.0,0.0,0.0,0.0,-0.00746667,0.0,0.0,0.0,0.0,0.0,0.0,-0.00746667
mp-4964,YSbPt,1.0,1.0,1.0,3,-43m,216,72.72281644263285,4.68520462,4.68520462,4.68520462,59.99999997,59.99999998,60.00000002,0.266463,0.0,0.0,0.0,-0.46152667,0.0,0.0,0.0,0.0,0.0,0.0,-0.46152667,0.0,0.0,0.0,0.0,0.0,0.0,-0.46152667
mp-2894,ScSnAu,1.0,1.0,1.0,3,-43m,216,69.34928973740101,4.61160752,4.61160752,4.61160752,59.99999998,59.99999997,59.99999999,0.199157,0.0,0.0,0.0,-0.34495,0.0,0.0,0.0,0.0,0.0,0.0,-0.34495,0.0,0.0,0.0,0.0,0.0,0.0,-0.34495
mp-924128,HfNiSn,1.0,1.0,1.0,3,-43m,216,57.15172941478781,4.32362633,4.32362620,4.32362585,59.99999562,59.99999665,60.00000081,0.085779,0.0,0.0,0.0,-0.14857333,0.0,0.0,0.0,0.0,0.0,0.0,-0.14857333,0.0,0.0,0.0,0.0,0.0,0.0,-0.14857333
mp-30452,DyNiBi,1.0,1.0,1.0,3,-43m,216,68.07373919066434,4.58315841,4.58315841,4.58315841,59.99999993,59.99999993,59.99999996,0.114664,0.0,0.0,0.0,-0.19860333,0.0,0.0,0.0,0.0,0.0,0.0,-0.19860333,0.0,0.0,0.0,0.0,0.0,0.0,-0.19860333
mp-30460,YNiBi,1.0,1.0,1.0,3,-43m,216,68.57819989701478,4.59445172,4.59445173,4.59445173,60.00000006,60.00000003,60.00000005,0.177716,0.0,0.0,0.0,-0.30781333,0.0,0.0,0.0,0.0,0.0,0.0,-0.30781333,0.0,0.0,0.0,0.0,0.0,0.0,-0.30781333
mp-569197,GdNiSb,1.0,1.0,1.0,3,-43m,216,65.4498150932601,4.52349824,4.52349868,4.52349872,60.00000718,60.00000410,60.00000590,0.066109,0.0,0.0,0.0,0.11450333,0.0,0.0,0.0,0.0,0.0,0.0,0.11450333,0.0,0.0,0.0,0.0,0.0,0.0,0.11450333
mp-30459,ScNiBi,1.0,1.0,1.0,3,-43m,216,61.20780518821452,4.42358050,4.42358050,4.42358050,59.99999999,60.00000001,59.99999994,0.009161,0.0,0.0,0.0,-0.01586667,0.0,0.0,0.0,0.0,0.0,0.0,-0.01586667,0.0,0.0,0.0,0.0,0.0,0.0,-0.01586667
mp-16238,Li2AgSb,1.0,1.0,1.0,4,-43m,216,73.8823092104957,4.70997374,4.70997374,4.70997375,60.00000002,60.00000000,60.00000006,0.021195,0.0,0.0,0.0,0.03671,0.0,0.0,0.0,0.0,0.0,0.0,0.03671,0.0,0.0,0.0,0.0,0.0,0.0,0.03671
mp-12411,Li2ZnGe,1.0,1.0,1.0,4,-43m,216,58.83252167631411,4.36560214,4.36560214,4.36560214,60.00000000,60.00000003,59.99999995,0.720943,0.0,0.0,0.0,-1.24871,0.0,0.0,0.0,0.0,0.0,0.0,-1.24871,0.0,0.0,0.0,0.0,0.0,0.0,-1.24871
mp-35841,Li2CuGe,1.0,1.0,1.0,4,-43m,216,52.86270213124477,4.21264412,4.21264483,4.21264427,59.99999407,59.99999336,59.99999775,0.094114,0.0,0.0,0.0,-0.16301,0.0,0.0,0.0,0.0,0.0,0.0,-0.16301,0.0,0.0,0.0,0.0,0.0,0.0,-0.16301
mp-30578,DyCu5,1.0,1.0,1.0,6,-43m,216,86.49258251752872,4.96399445,4.96399445,4.96399445,60.00000008,60.00000006,60.00000002,0.583697,0.0,0.0,0.0,1.01099333,0.0,0.0,0.0,0.0,0.0,0.0,1.01099333,0.0,0.0,0.0,0.0,0.0,0.0,1.01099333
mp-569600,Ge3As4,1.0,1.0,1.0,7,-43m,215,167.58181047369598,5.51160000,5.51160000,5.51660000,90.00000000,90.00000000,90.00000000,0.275469,0.0,0.0,0.0,0.47712667,0.0,0.0,0.0,0.0,0.0,0.0,0.47712667,0.0,0.0,0.0,0.0,0.0,0.0,0.47712667
mp-561689,CsLiMoO4,1.0,1.0,1.0,7,-43m,216,157.84329788108806,6.06619086,6.06615026,6.06619059,59.99949896,59.99973843,59.99950102,0.16211,0.0,0.0,0.0,0.28078333,0.0,0.0,0.0,0.0,0.0,0.0,0.28078333,0.0,0.0,0.0,0.0,0.0,0.0,0.28078333
mp-871,FeSi,1.0,1.0,1.0,8,23,198,88.13336945282951,4.45020610,4.45020610,4.45020610,90.00000000,90.00000000,90.00000000,0.65927,0.0,0.0,0.0,1.14189,0.0,0.0,0.0,0.0,0.0,0.0,1.14189,0.0,0.0,0.0,0.0,0.0,0.0,1.14189
mp-20866,GeRh,1.0,1.0,1.0,8,23,198,119.52199051094512,4.92586614,4.92586614,4.92586614,90.00000000,90.00000000,90.00000000,0.614064,0.0,0.0,0.0,1.06359,0.0,0.0,0.0,0.0,0.0,0.0,1.06359,0.0,0.0,0.0,0.0,0.0,0.0,1.06359
mp-39288,BaLaMgNbO6,1.0,1.0,1.0,10,-43m,216,134.7838918076072,5.75490718,5.75490690,5.75490691,90.01003930,119.99420223,119.99420221,0.168811,0.0,0.0,0.0,-0.29239,0.0,0.0,0.0,0.0,0.0,0.0,-0.29239,0.0,0.0,0.0,0.0,0.0,0.0,-0.29239
mp-40189,BaLiLaTeO6,1.0,1.0,1.0,10,-43m,216,132.55327849852327,5.72315017,5.72315033,5.72315055,59.99999851,60.00000225,60.00000101,0.032695,0.0,0.0,0.0,-0.05663,0.0,0.0,0.0,0.0,0.0,0.0,-0.05663,0.0,0.0,0.0,0.0,0.0,0.0,-0.05663
mp-40251,BaLaMgTaO6,1.0,1.0,1.0,10,-43m,216,134.11437970809652,5.74553005,5.74553083,5.74553036,59.99999305,59.99999596,59.99999867,0.135493,0.0,0.0,0.0,-0.23468,0.0,0.0,0.0,0.0,0.0,0.0,-0.23468,0.0,0.0,0.0,0.0,0.0,0.0,-0.23468
mp-41283,BaLaTaMnO6,1.0,1.0,1.0,10,-43m,216,140.58330498044722,5.83646070,5.83646112,5.83646138,59.99999581,59.99999806,59.99999648,0.068572,0.0,0.0,0.0,-0.11877,0.0,0.0,0.0,0.0,0.0,0.0,-0.11877,0.0,0.0,0.0,0.0,0.0,0.0,-0.11877
mp-41219,BaLiPrTeO6,1.0,1.0,1.0,10,-43m,216,131.2741304614637,5.70468103,5.70468154,5.70468161,59.99999508,59.99999749,59.99999710,0.029855,0.0,0.0,0.0,-0.05171,0.0,0.0,0.0,0.0,0.0,0.0,-0.05171,0.0,0.0,0.0,0.0,0.0,0.0,-0.05171
mp-41414,BaLaMgBiO6,1.0,1.0,1.0,10,-43m,216,142.7399127199213,5.86615390,5.86615461,5.86615449,59.99999496,59.99999770,59.99999836,0.072625,0.0,0.0,0.0,0.12579,0.0,0.0,0.0,0.0,0.0,0.0,0.12579,0.0,0.0,0.0,0.0,0.0,0.0,0.12579
mp-21199,Na3(GePt)4,1.0,1.0,1.0,11,-43m,217,230.39309703543753,6.68903987,6.68903987,6.68903987,109.47122068,109.47122066,109.47122059,1.336073,0.0,0.0,0.0,2.31414667,0.0,0.0,0.0,0.0,0.0,0.0,2.31414667,0.0,0.0,0.0,0.0,0.0,0.0,2.31414667
mp-3519,ZrSO,1.0,1.0,1.0,12,23,198,192.36740538459009,5.77267573,5.77267573,5.77267573,90.00000000,90.00000000,90.00000000,0.335908,0.0,0.0,0.0,-0.58181,0.0,0.0,0.0,0.0,0.0,0.0,-0.58181,0.0,0.0,0.0,0.0,0.0,0.0,-0.58181
mp-8630,SbIrS,1.0,1.0,1.0,12,23,198,227.45765736321695,6.10426699,6.10426699,6.10426699,90.00000000,90.00000000,90.00000000,0.006795,0.0,0.0,0.0,-0.01177,0.0,0.0,0.0,0.0,0.0,0.0,-0.01177,0.0,0.0,0.0,0.0,0.0,0.0,-0.01177
